EDAD,GENERO,AVG_DH,MINUTES_DH,EXPERIENCIA,exp_imp,r_exp_min,r_exp_edad,edad_imp,r_avg_min,RESIDENCIA_ARGENTINA,RESIDENCIA_BRAZIL,RESIDENCIA_MEXICO,NV_ESTUDIO_POST_GRADUATE,NV_ESTUDIO_TERTIARY,NV_ESTUDIO_UNIVERSITARY,ESTUDIO_PREV_BUSINESS,ESTUDIO_PREV_COMMERCIAL,ESTUDIO_PREV_DEVELOPMENT,ESTUDIO_PREV_ENGINEERING,ESTUDIO_PREV_MARKETING,TRACK_DH_DATA,TRACK_DH_EJECUTIVO,TRACK_DH_MARKETING,TRACK_DH_PROGRAMACION,cat_edad_joven,cat_edad_adulto,cat_edad_adulto2,cat_edad_mayor,cat_edad_mayor2,cat_edad_old,cat_exp_novel,cat_exp_entry,cat_exp_exp,cat_exp_exp2,cat_exp_mayor,cat_exp_senior,target
0.7027027027027026,1,0.4642857142857143,0.5691327616614974,0.8808777429467086,0.6798548352664913,0.3145470288904148,0.975925487410214,0.5466351829988193,0.04554717886043036,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,94.5639072246678
0.4594594594594595,1,0.6428571428571427,0.582846804111172,0.4012539184952979,0.3552266419981499,0.14054470405308012,0.56957928802589,0.460448642266824,0.09941491564662325,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,83.99647121336837
0.5945945945945945,0,0.4642857142857143,0.5509943440977924,0.6206896551724139,0.47904362057923583,0.2274966775346157,0.7620047231697716,0.4663518299881936,0.056924486416787934,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,101.9854322838572
0.481081081081081,0,0.4642857142857143,0.5544818036107018,0.4482758620689656,0.34597594819611477,0.16347234866108828,0.6208066935038283,0.38205430932703643,0.054690511592190794,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,94.77640212800253
0.7297297297297296,1,0.5357142857142857,0.5571519795657727,0.8746081504702194,0.7147228349818544,0.31771251378695126,0.9459084604715672,0.61629279811098,0.0787522737586916,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,94.5862578705927
0.40560324976803036,1,0.28571428571428614,0.40768108009487314,0.3040752351097179,0.20017078203942226,0.14087127358886872,0.46029760816707743,0.23743346340088356,0.09142987698919824,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,84.44190697711505
0.4594594594594595,1,0.5357142857142857,0.5699542744588445,0.42319749216300945,0.3458336298299296,0.15094084945801917,0.6007281553398058,0.4037780401416765,0.07033511504403295,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,84.7526064878188
0.24324324324324326,0,0.4999999999999999,0.5500212856534695,0.12539184952978058,0.09962285632960934,0.04602418848750574,0.2373247033441208,0.21959858323494685,0.07056437386350628,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,93.93332878683749
0.5358382879706338,1,0.7499999999999999,0.611977741288086,0.5517241379310346,0.5260086814203374,0.18571468061515026,0.7196197291659924,0.5871857730261895,0.11633429900065195,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,85.99165419387522
0.40540540540540543,0,0.6785714285714285,0.5786961016846074,0.33855799373040757,0.30740767095993743,0.11927405404210775,0.512621359223301,0.43211334120425027,0.11472045883299925,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,93.48586167740919
0.5675675675675675,0,0.3214285714285713,0.447758924770419,0.6300940438871475,0.429089874048246,0.2718404235060002,0.7950377562028047,0.36127508854781576,0.07398014614701337,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,97.79349422425311
0.43415257139357905,0,0.4285714285714285,0.5398073414104776,0.3510971786833856,0.2630043407101686,0.13081767579987236,0.5134046565380885,0.32886675895605666,0.05103696100226707,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,94.09708902933389
0.6216216216216217,1,0.4285714285714285,0.5431794684668247,0.7115987460815048,0.5330534405465025,0.2638214450481583,0.8506216998807699,0.4639905548996457,0.04887014235898807,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,93.7518145370149
0.6756756756756757,0,0.3928571428571429,0.5095937480994952,0.7836053772185259,0.569205414548261,0.3056496398501685,0.889861251993465,0.47933884297520657,0.05763408905749434,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.3899844712245
0.6318827962737392,0,0.4642857142857143,0.5544818036107018,0.7210031347962383,0.5564648117839608,0.26292755379056154,0.8533375779546889,0.4940428321796716,0.054690511592190794,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99.21204366234434
0.7027027027027026,0,0.4999999999999999,0.5566350422672262,0.8369905956112853,0.6649825660001424,0.304274639757981,0.9273028652616623,0.5708382526564344,0.06621056913038353,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,100.76415292503296
0.3565831881647448,1,0.4999999999999999,0.5659399136410631,0.21943573667711602,0.17433999857681634,0.07871372764660732,0.3535428370905572,0.3062427560055162,0.060224283929721456,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,84.78785584587283
0.40560324976803036,1,0.5619073201863712,0.564343489630846,0.3040752351097179,0.2535501516847779,0.10932365230135695,0.46029760816707743,0.374422105282745,0.08333418599560494,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,84.90148424251244
0.7297297297297296,1,0.2500000000000019,0.3510308337894545,0.852664576802508,0.5419483384330758,0.44104300135752766,0.9221759901371552,0.4179456906729647,0.1285846204159914,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,93.09881105070751
0.6486486486486487,1,0.45607142857142835,0.5267227695675973,0.7680250783699061,0.5887461751939087,0.29182033062584106,0.8945315741432246,0.501198347107438,0.07002601313560697,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,90.98872891760566
0.37135371659923916,0,0.6785714285714285,0.5949188104360518,0.24764890282131666,0.2248630185725468,0.08530822743978193,0.3914111581241466,0.40236334153888653,0.10361998633965552,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,95.09807849631692
0.40540540540540543,1,0.7857142857142855,0.6335978835978836,0.31335890471491645,0.3058666545203521,0.10251282306038807,0.4744666220688853,0.4852420306965761,0.11383743028689125,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,85.2211669318751
0.5705662579434561,0,0.6071428571428571,0.5818889497050417,0.6206896551724139,0.5354016935885576,0.2176954849394638,0.7807652125422343,0.5337757725315815,0.08762755574346986,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,98.22219962847156
0.7498955355967689,1,0.8571428571428571,0.7397676822964179,0.8808777429467086,0.8998078702056501,0.25320519314631634,0.9360599538424336,0.859253876486789,0.07370506829701662,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,91.95544634149545
0.30866385947042835,1,0.3571428571428571,0.48864258347016964,0.14420062695924765,0.10147299509001637,0.05813520602419832,0.24791908718148564,0.20722399457649426,0.05820229497760676,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,88.34848876953272
0.6756756756756757,1,0.3928571428571429,0.5326430699993919,0.7648902821316615,0.5556109015868498,0.2880528916986458,0.8686084142394822,0.47933884297520657,0.042362001950961736,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,89.44866941620505
0.5135135135135136,0,0.6071428571428571,0.5727735319078272,0.49216300940438873,0.4245356863303209,0.17483960564245132,0.6575290310298876,0.4864226682408499,0.09371109931672034,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,99.05044752369015
0.6216216216216217,1,0.5357142857142857,0.5699542744588445,0.6708463949843261,0.5482103465452216,0.2392691984001192,0.801907681825924,0.5312868949232585,0.07033511504403295,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88.2428648975905
0.40540540540540543,1,0.6071428571428571,0.5701058201058201,0.31335890471491645,0.2703007644598461,0.11174096595972373,0.4744666220688853,0.39669421487603307,0.09552124871573142,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,83.93254729525755
0.37837837837837834,1,0.6785714285714285,0.5681597032171745,0.25886542261833956,0.23504751957660375,0.0925644859019685,0.40547205355105603,0.40850059031877206,0.12220432684133264,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,86.44298894642192
0.6216216216216217,1,0.7142857142857141,0.5933223864258347,0.7084639498432603,0.6593609905358286,0.24458109758186422,0.8468744677227049,0.6434474616292797,0.11692951818632835,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88.14252098085225
0.5675675675675675,1,0.4999999999999999,0.5605880921972876,0.652037617554859,0.5180388529139686,0.23569123295397387,0.8227256382596189,0.46753246753246747,0.06364781475765224,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,89.58851812082067
0.40540540540540543,1,0.6071428571428571,0.5734659125463724,0.29467084639498436,0.25418060200668896,0.10457876369777479,0.44617044228694713,0.39669421487603307,0.09324351883147686,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,84.84943959031021
0.5135135135135136,1,0.4285714285714285,0.5318676640515722,0.5203761755485895,0.3898100049811428,0.19619820459065743,0.695221778031601,0.38606847697756774,0.056225250387383074,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,86.05644891163887
0.3243243243243244,1,0.5714285714285715,0.5795171197470047,0.1755485893416928,0.14744182736782183,0.06177476252038449,0.295337408606017,0.31345926800472257,0.07672005242563412,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,83.63433583890928
0.5945945945945945,1,0.5357142857142857,0.5777230432402847,0.6332288401253919,0.5174695794492279,0.2233911403523949,0.7773987579812822,0.5100354191263283,0.06537474194342197,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87.64147228417505
0.4594594594594595,0,0.3214285714285713,0.4395487441464453,0.40934840510502996,0.27876355488900134,0.1791272215853997,0.58106939867053,0.29043683589138136,0.08053467985460672,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,96.08049203946135
0.7567567567567568,0,0.3214285714285713,0.44707474305175454,0.8746081504702194,0.5956023624848786,0.3777740992435685,0.9239105892978099,0.4852420306965761,0.07451929753383107,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,105.31826174751298
0.5705662579434561,1,0.4642857142857143,0.5544818036107018,0.6206896551724139,0.47904362057923583,0.22634632891535297,0.7807652125422343,0.4485078822271945,0.054690511592190794,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,88.33184507014327
0.48648648648648646,0,0.3214285714285713,0.45121024144012656,0.46233608121141184,0.31484781165539105,0.19829095391709298,0.6363978852489335,0.3081463990554899,0.07127960669643141,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,94.9420651867634
0.5143405403167916,0,0.21428571428571264,0.31075533661740556,0.5084639498432603,0.31163452643563594,0.28675648206993964,0.6786962361835691,0.2661311686992167,0.15496161109433748,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,99.5446366258221
0.35135135135135137,0,0.4285714285714285,0.5546281092258104,0.22570532915360506,0.16907421902796554,0.08229029956136193,0.3661581137309293,0.26918536009445093,0.04167167064352012,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,93.18681981112468
0.6216216216216217,0,0.3571428571428571,0.5029799914857386,0.7335423197492164,0.5161887141535615,0.2890874397383887,0.8768523249872252,0.4191263282172373,0.048248260555705524,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,101.96467747721562
0.27027027027027023,1,0.3928571428571429,0.5185291902085831,0.07836990595611286,0.05692734647406248,0.03015079962652367,0.1423948220064725,0.19598583234946865,0.05158579778675587,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,83.48248787181798
0.37837837837837834,1,0.4999999999999999,0.5618348233290763,0.2915360501567399,0.23162314096634173,0.10519269185846958,0.45664546367592906,0.3229043683589138,0.06284559082836921,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,88.80983727967222
0.3243243243243244,1,0.4285714285714285,0.5527580125281274,0.20376175548589345,0.15263644773358,0.07449179529454836,0.34280234927484116,0.2497048406139315,0.04283114536488014,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,85.05844078565794
0.4324324324324325,1,0.3928571428571429,0.5098978288633461,0.3610605461218607,0.26227183197978754,0.14076729209159666,0.5290579210112158,0.3093270365997639,0.05742550658447143,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,88.02569596795938
0.6486486486486487,1,0.7499999999999999,0.6195037401933953,0.7460815047021945,0.7113071941934107,0.2486325610530673,0.868973529167704,0.6906729634002361,0.11133625464846197,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88.5119002782694
0.37837837837837834,1,0.4642857142857143,0.5608617648847534,0.2382445141065831,0.1838753291112218,0.08608409171273541,0.3731726369824796,0.30578512396694213,0.05066161070348407,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,89.06182948587161
0.40540540540540543,1,0.3928571428571429,0.5259532931946725,0.2789968652037618,0.20266135344766245,0.10613157650391059,0.4224379719525351,0.29043683589138136,0.04668485705239955,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,88.6639773161606
0.27027027027027023,1,0.5617463534272172,0.5717022441160372,0.10031347962382448,0.08363514784535593,0.03569010260790874,0.18226537216828478,0.26577476233710273,0.0784034235030307,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,87.6431347639381
0.3243243243243244,1,0.528660283255029,0.5614425591437087,0.13479623824451412,0.10955005913606027,0.048664867509616946,0.22677693875104876,0.2943725939438028,0.07336887612339293,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84.23575761050961
0.48648648648648646,1,0.3928571428571429,0.5150824058870036,0.4984326018808778,0.3620579235750374,0.1927754787122115,0.686084142394822,0.347107438016529,0.053899191915434075,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,88.01872882852842
0.8378378378378379,1,0.1428571428571429,0.17239858906525574,0.9341692789968653,0.5301359140397068,0.7638032781993032,0.9224708034332348,0.4025974025974025,0.339796459589528,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,94.99531081645193
0.5945945945945945,1,0.6428571428571427,0.5752295809767074,0.6582655307377369,0.5827568112081537,0.2330386569410159,0.8081356590076858,0.57556080283353,0.1046073859549409,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91.36433751629787
0.5945945945945945,0,0.5714285714285715,0.5693304141580003,0.6582655307377369,0.5528718465308124,0.23498990748360665,0.8081356590076858,0.5318772136953955,0.08339408003787929,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,97.95572105804327
0.6216216216216217,0,0.6071428571428571,0.5598582983640455,0.7035970141311836,0.6069168864511639,0.2545953791540586,0.8410566930970271,0.5761511216056671,0.10260380507549383,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98.82506130936373
0.48648648648648646,1,0.6785714285714285,0.5807903731749939,0.4984326018808778,0.4525724044687967,0.17508429590942337,0.686084142394822,0.5029515938606848,0.11325916578830603,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,86.75830365226967
0.6493701870766535,0,0.5357142857142857,0.5855835309858298,0.7366771159874609,0.6020066889632107,0.25705159227962476,0.857433137078992,0.553105719708443,0.06046463379749889,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0752376246716
0.5405405405405406,0,0.48781345695257283,0.5433330292525694,0.5611285266457681,0.4414659536217388,0.20798833217500903,0.7282478039759592,0.43982124428188984,0.07056959628153642,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,97.5769135635376
0.5675675675675675,1,0.4285714285714285,0.537204281457155,0.554858934169279,0.4156407884437487,0.20753897860816092,0.7001078748651564,0.42502951593860683,0.05272446564255712,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,86.98859926425614
0.5405405405405406,1,0.4999999999999999,0.5670346043909262,0.5599281959871213,0.44485862863418546,0.20053857923501742,0.7266899823278071,0.44687131050767415,0.059530444629034895,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,88.08929365449369
0.5135135135135136,1,0.3928571428571429,0.5341482697804537,0.5075546741923703,0.3686841325094795,0.19071208769869136,0.6780922717460602,0.36599763872491153,0.04140126765654384,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,87.8747057103808
0.27027027027027023,1,0.4285714285714285,0.536139998783677,0.10344827586206898,0.07749235038781754,0.038755048567087176,0.18796116504854368,0.21074380165289253,0.05341818487702643,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,83.84825234869558
0.7567567567567568,1,0.3214285714285713,0.46659672809098096,0.8934169278996866,0.6084110154415427,0.37338012418452066,0.9437796342289455,0.4852420306965761,0.05961705621977548,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,93.10549506369765
0.5135135135135136,0,0.5357142857142857,0.5699542744588445,0.5047021943573669,0.41243862520458274,0.18001093898326728,0.6742813630306492,0.44628099173553715,0.07033511504403295,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,98.06856646284301
0.3243243243243244,1,0.2857142857142857,0.3942407103326644,0.14420062695924765,0.09492635024549917,0.06850081192272077,0.24259858564065684,0.18595041322314043,0.10352108963410761,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,85.6397083769371
0.40540540540540543,1,0.4285714285714285,0.5521650550386182,0.3260188087774295,0.24421831637372804,0.11928968795516101,0.4936353829557713,0.3081463990554899,0.04320010104150468,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,84.4970219592175
